identity;original_image;aligned_image;confidence
18;000018/01.jpg;000018/01_01.jpg;0.8832424283027649
18;000018/02.jpg;000018/02_01.jpg;0.8977425694465637
18;000018/03.jpg;000018/03_01.jpg;0.8711810111999512
18;000018/04.jpg;000018/04_01.jpg;0.8846519589424133
18;000018/05.jpg;000018/05_01.jpg;0.8608526587486267
18;000018/06.jpg;000018/06_01.jpg;0.919361650943756
18;000018/07.jpg;000018/07_01.jpg;0.8615033626556396
18;000018/08.jpg;000018/08_01.jpg;0.8897431492805481
18;000018/09.jpg;000018/09_01.jpg;0.9140287041664124
18;000018/10.jpg;000018/10_01.jpg;0.8833586573600769
18;000018/11.jpg;000018/11_01.jpg;0.8889502286911011
18;000018/12.jpg;000018/12_01.jpg;0.851104199886322
18;000018/13.jpg;000018/13_01.jpg;0.8819277882575989
18;000018/14.jpg;000018/14_01.jpg;0.8850570321083069
19;000019/00.jpg;000019/00_01.jpg;0.8947826623916626
19;000019/01.jpg;000019/01_01.jpg;0.8854588866233826
19;000019/02.jpg;000019/02_01.jpg;0.8929812908172607
19;000019/03.jpg;000019/03_01.jpg;0.902005136013031
19;000019/04.jpg;000019/04_01.jpg;0.8799688816070557
19;000019/05.jpg;000019/05_01.jpg;0.9010214805603028
19;000019/06.jpg;000019/06_01.jpg;0.886043131351471
19;000019/07.jpg;000019/07_01.jpg;0.8748692870140076
19;000019/08.jpg;000019/08_01.jpg;0.8942940831184387
19;000019/09.jpg;000019/09_01.jpg;0.9191040992736816
19;000019/10.jpg;000019/10_01.jpg;0.8572019934654236
19;000019/11.jpg;000019/11_01.jpg;0.8689529895782471
19;000019/12.jpg;000019/12_01.jpg;0.8626813292503357
19;000019/13.jpg;000019/13_01.jpg;0.8937257528305054
19;000019/14.jpg;000019/14_01.jpg;0.8918741345405579
20;000020/00.jpg;000020/00_01.jpg;0.8851855993270874
20;000020/01.jpg;000020/01_01.jpg;0.8569884300231934
20;000020/02.jpg;000020/02_01.jpg;0.8715060353279114
20;000020/03.jpg;000020/03_01.jpg;0.8823981285095215
20;000020/04.jpg;000020/04_01.jpg;0.8793264627456665
20;000020/05.jpg;000020/05_01.jpg;0.8769916296005249
20;000020/06.jpg;000020/06_01.jpg;0.8803163766860962
20;000020/07.jpg;000020/07_01.jpg;0.8721575140953064
20;000020/08.jpg;000020/08_01.jpg;0.8761621713638306
20;000020/09.jpg;000020/09_01.jpg;0.873106837272644
20;000020/10.jpg;000020/10_01.jpg;0.8859798908233643
20;000020/11.jpg;000020/11_01.jpg;0.8766754269599915
20;000020/12.jpg;000020/12_01.jpg;0.8651074767112732
20;000020/13.jpg;000020/13_01.jpg;0.8779742121696472
20;000020/14.jpg;000020/14_01.jpg;0.8914051055908203
21;000021/00.jpg;000021/00_01.jpg;0.8946229219436646
21;000021/01.jpg;000021/01_01.jpg;0.8861517906188965
21;000021/02.jpg;000021/02_01.jpg;0.883252739906311
21;000021/03.jpg;000021/03_01.jpg;0.8862271308898926
21;000021/04.jpg;000021/04_01.jpg;0.897621214389801
21;000021/05.jpg;000021/05_01.jpg;0.9008147120475768
21;000021/06.jpg;000021/06_01.jpg;0.901406228542328
21;000021/07.jpg;000021/07_01.jpg;0.8530857563018799
21;000021/08.jpg;000021/08_01.jpg;0.8947942852973938
21;000021/09.jpg;000021/09_01.jpg;0.9069611430168152
21;000021/10.jpg;000021/10_01.jpg;0.8723875284194946
21;000021/11.jpg;000021/11_01.jpg;0.879374623298645
21;000021/12.jpg;000021/12_01.jpg;0.8557859063148499
21;000021/13.jpg;000021/13_01.jpg;0.8278654217720032
21;000021/14.jpg;000021/14_01.jpg;0.8932474851608276
22;000022/00.jpg;000022/00_01.jpg;0.8841577768325806
22;000022/01.jpg;000022/01_01.jpg;0.8758131265640259
22;000022/02.jpg;000022/02_01.jpg;0.8984442949295044
22;000022/03.jpg;000022/03_01.jpg;0.8927158713340759
22;000022/04.jpg;000022/04_01.jpg;0.8737460970878601
22;000022/05.jpg;000022/05_01.jpg;0.8914200663566589
22;000022/06.jpg;000022/06_01.jpg;0.8725605010986328
22;000022/07.jpg;000022/07_01.jpg;0.8771175146102905
22;000022/08.jpg;000022/08_01.jpg;0.8744474053382874
22;000022/09.jpg;000022/09_01.jpg;0.9063538908958436
22;000022/10.jpg;000022/10_01.jpg;0.8935579657554626
22;000022/11.jpg;000022/11_01.jpg;0.8902643918991089
22;000022/12.jpg;000022/12_01.jpg;0.8570461273193359
22;000022/13.jpg;000022/13_01.jpg;0.9031900763511658
22;000022/14.jpg;000022/14_01.jpg;0.8477442860603333
23;000023/00.jpg;000023/00_01.jpg;0.8799404501914978
23;000023/01.jpg;000023/01_01.jpg;0.895355224609375
23;000023/02.jpg;000023/02_01.jpg;0.8895682096481323
23;000023/03.jpg;000023/03_01.jpg;0.8904789090156555
23;000023/04.jpg;000023/04_01.jpg;0.887601375579834
23;000023/05.jpg;000023/05_01.jpg;0.878994345664978
23;000023/06.jpg;000023/06_01.jpg;0.8541768789291382
23;000023/07.jpg;000023/07_01.jpg;0.8361397385597229
23;000023/08.jpg;000023/08_01.jpg;0.8915812373161316
23;000023/09.jpg;000023/09_01.jpg;0.9180872440338136
23;000023/10.jpg;000023/10_01.jpg;0.8818621635437012
23;000023/11.jpg;000023/11_01.jpg;0.8585994243621826
23;000023/12.jpg;000023/12_01.jpg;0.8478793501853943
23;000023/13.jpg;000023/13_01.jpg;0.8757803440093994
23;000023/14.jpg;000023/14_01.jpg;0.889465868473053
24;000024/00.jpg;000024/00_01.jpg;0.8633931875228882
24;000024/01.jpg;000024/01_01.jpg;0.8825661540031433
24;000024/02.jpg;000024/02_01.jpg;0.8808619976043701
24;000024/03.jpg;000024/03_01.jpg;0.8756107091903687
24;000024/04.jpg;000024/04_01.jpg;0.899447500705719
24;000024/05.jpg;000024/05_01.jpg;0.8778061866760254
24;000024/06.jpg;000024/06_01.jpg;0.8612701892852783
24;000024/07.jpg;000024/07_01.jpg;0.8742150068283081
24;000024/08.jpg;000024/08_01.jpg;0.8898668885231018
24;000024/09.jpg;000024/09_01.jpg;0.8960819840431213
24;000024/10.jpg;000024/10_01.jpg;0.8836491703987122
24;000024/11.jpg;000024/11_01.jpg;0.891129732131958
24;000024/12.jpg;000024/12_01.jpg;0.8483051657676697
24;000024/13.jpg;000024/13_01.jpg;0.878456711769104
24;000024/14.jpg;000024/14_01.jpg;0.8771830201148987
25;000025/00.jpg;000025/00_01.jpg;0.8981099128723145
25;000025/01.jpg;000025/01_01.jpg;0.8783309459686279
25;000025/02.jpg;000025/02_01.jpg;0.8809453248977661
25;000025/03.jpg;000025/03_01.jpg;0.8861068487167358
25;000025/04.jpg;000025/04_01.jpg;0.89410799741745
25;000025/05.jpg;000025/05_01.jpg;0.8898901343345642
25;000025/06.jpg;000025/06_01.jpg;0.8986061811447144
25;000025/07.jpg;000025/07_01.jpg;0.8531351089477539
25;000025/08.jpg;000025/08_01.jpg;0.8817243576049805
25;000025/09.jpg;000025/09_01.jpg;0.8984109163284302
25;000025/10.jpg;000025/10_01.jpg;0.8853254914283752
25;000025/11.jpg;000025/11_01.jpg;0.8723258972167969
25;000025/12.jpg;000025/12_01.jpg;0.8709038496017456
25;000025/13.jpg;000025/13_01.jpg;0.8773460984230042
25;000025/14.jpg;000025/14_01.jpg;0.891649603843689
26;000026/00.jpg;000026/00_01.jpg;0.8942405581474304
26;000026/01.jpg;000026/01_01.jpg;0.8997438549995422
26;000026/02.jpg;000026/02_01.jpg;0.8833799958229065
26;000026/03.jpg;000026/03_01.jpg;0.8890505433082581
26;000026/04.jpg;000026/04_01.jpg;0.8707622289657593
26;000026/05.jpg;000026/05_01.jpg;0.9141215085983276
26;000026/06.jpg;000026/06_01.jpg;0.8890268206596375
26;000026/07.jpg;000026/07_01.jpg;0.8463975191116333
26;000026/08.jpg;000026/08_01.jpg;0.8803180456161499
26;000026/09.jpg;000026/09_01.jpg;0.892967700958252
26;000026/10.jpg;000026/10_01.jpg;0.8835495710372925
26;000026/11.jpg;000026/11_01.jpg;0.8648397326469421
26;000026/12.jpg;000026/12_01.jpg;0.853959858417511
26;000026/13.jpg;000026/13_01.jpg;0.8957392573356628
26;000026/14.jpg;000026/14_01.jpg;0.8955797553062439
27;000027/00.jpg;000027/00_01.jpg;0.9054836630821228
27;000027/01.jpg;000027/01_01.jpg;0.8779070377349854
27;000027/02.jpg;000027/02_01.jpg;0.8898676633834839
27;000027/03.jpg;000027/03_01.jpg;0.8911832571029663
27;000027/04.jpg;000027/04_01.jpg;0.908294439315796
27;000027/05.jpg;000027/05_01.jpg;0.8935704827308655
27;000027/06.jpg;000027/06_01.jpg;0.8767352104187012
27;000027/07.jpg;000027/07_01.jpg;0.8452813029289246
27;000027/08.jpg;000027/08_01.jpg;0.8852964639663696
27;000027/09.jpg;000027/09_01.jpg;0.887070894241333
27;000027/10.jpg;000027/10_01.jpg;0.889265239238739
27;000027/11.jpg;000027/11_01.jpg;0.8866738080978394
27;000027/12.jpg;000027/12_01.jpg;0.8474920988082886
27;000027/13.jpg;000027/13_01.jpg;0.8958828449249268
27;000027/14.jpg;000027/14_01.jpg;0.8822454810142517
28;000028/00.jpg;000028/00_01.jpg;0.8917711973190308
28;000028/01.jpg;000028/01_01.jpg;0.8794699907302856
28;000028/02.jpg;000028/02_01.jpg;0.8829165697097778
28;000028/03.jpg;000028/03_01.jpg;0.8930121660232544
28;000028/04.jpg;000028/04_01.jpg;0.8914057016372681
28;000028/05.jpg;000028/05_01.jpg;0.909171998500824
28;000028/06.jpg;000028/06_01.jpg;0.8957440257072449
28;000028/07.jpg;000028/07_01.jpg;0.8775050640106201
28;000028/08.jpg;000028/08_01.jpg;0.8762879967689514
28;000028/09.jpg;000028/09_01.jpg;0.8794423341751099
28;000028/10.jpg;000028/10_01.jpg;0.8886525630950928
28;000028/11.jpg;000028/11_01.jpg;0.8815785050392151
28;000028/12.jpg;000028/12_01.jpg;0.848048985004425
28;000028/13.jpg;000028/13_01.jpg;0.8720893263816833
28;000028/14.jpg;000028/14_01.jpg;0.8848138451576233
29;000029/00.jpg;000029/00_01.jpg;0.8828870058059692
29;000029/01.jpg;000029/01_01.jpg;0.8816252946853638
29;000029/02.jpg;000029/02_01.jpg;0.8758208751678467
29;000029/03.jpg;000029/03_01.jpg;0.8818600177764893
29;000029/04.jpg;000029/04_01.jpg;0.8840811848640442
29;000029/05.jpg;000029/05_01.jpg;0.9022473096847534
29;000029/06.jpg;000029/06_01.jpg;0.8901295065879822
29;000029/07.jpg;000029/07_01.jpg;0.8713252544403076
29;000029/08.jpg;000029/08_01.jpg;0.8896102905273438
29;000029/09.jpg;000029/09_01.jpg;0.8786554336547852
29;000029/10.jpg;000029/10_01.jpg;0.889911949634552
29;000029/11.jpg;000029/11_01.jpg;0.8646741509437561
29;000029/12.jpg;000029/12_01.jpg;0.8641163110733032
29;000029/13.jpg;000029/13_01.jpg;0.8915401101112366
29;000029/14.jpg;000029/14_01.jpg;0.881729781627655
30;000030/00.jpg;000030/00_01.jpg;0.8929768204689026
30;000030/01.jpg;000030/01_01.jpg;0.8822590112686157
